date,time,water_level,air_temp,water_temp,wind_speed,wind_gust,wind_dir
1/28/2020,6:00,0.571,14.7,15.7,6,7,107
1/28/2020,7:00,0.583,15,15.6,7.6,9.1,122
1/28/2020,8:00,0.602,15.3,15.6,7.9,9.1,128
1/28/2020,9:00,0.622,15.6,15.6,7.4,8.5,131
1/28/2020,10:00,0.632,15.6,15.6,4.9,6,102
1/28/2020,11:00,0.65,15.9,15.5,3.9,4.4,110
1/28/2020,12:00,0.674,15.4,15.6,5.7,6.9,55
1/28/2020,13:00,0.695,14.3,15.6,3.6,5.9,15
1/28/2020,14:00,0.656,14.1,15.5,3.3,4.9,343
1/28/2020,15:00,0.644,13.8,15.6,3.8,6,12
1/28/2020,16:00,0.588,13.8,15.6,7,7.9,59
1/28/2020,17:00,0.587,14.2,15.5,11.2,14.3,105
1/28/2020,18:00,0.51,15,15.7,10.1,11.5,110
1/28/2020,19:00,0.495,16,15.7,9.1,11.7,118
1/28/2020,20:00,0.409,16.4,15.8,11.1,12.2,121
1/28/2020,21:00,0.454,16.6,15.9,9.3,10.8,133
1/28/2020,22:00,0.454,16.7,15.9,5.3,6.1,126
1/28/2020,23:00,0.498,16.8,15.9,1.8,2.2,343
1/29/2020,0:00,0.531,16.5,15.9,2.2,2.8,21
1/29/2020,1:00,0.591,15.9,15.8,2,3.8,24
1/29/2020,2:00,0.621,15.5,15.8,1.8,2.2,49
1/29/2020,3:00,0.648,15.5,15.8,1.1,2.9,169
1/29/2020,4:00,0.647,13.3,15.8,3.7,5.6,296
1/29/2020,5:00,0.65,12.6,15.8,5.9,9,305
1/29/2020,6:00,0.613,11.7,15.7,4.7,7.3,302
1/29/2020,7:00,0.556,10.8,15.6,4,6.1,290
1/29/2020,8:00,0.507,10.3,15.6,3.7,7.8,289
1/29/2020,9:00,0.43,9.4,15.6,5.3,8.6,297
1/29/2020,10:00,0.378,8.5,15.6,3.7,7.3,287
1/29/2020,11:00,0.335,9,15.2,6.3,10.1,310
1/29/2020,12:00,0.381,9.2,15,6.3,9.1,308
1/29/2020,13:00,0.318,9.4,14.8,6,9.5,309
1/29/2020,14:00,0.356,9.4,14.8,4.4,7.1,326
1/29/2020,15:00,0.212,9.2,14.8,5.9,10.2,338
1/29/2020,16:00,0.197,9.3,14.6,5.8,9,330
1/29/2020,17:00,0.155,9.9,14.7,4.9,8.8,336
1/29/2020,18:00,0.091,10.8,14.7,4.3,6.6,312
1/29/2020,19:00,0.034,11.3,14.7,5.4,7.6,327
1/29/2020,20:00,-0.039,11.8,14.8,5.1,7.8,325
1/29/2020,21:00,-0.01,12.5,14.9,5.3,7.5,339
1/29/2020,22:00,-0.042,12.7,15.1,5.6,7.5,350
1/29/2020,23:00,0.022,12.6,14.9,4,6.4,353
1/30/2020,0:00,0.008,12.1,14.9,3.9,6.3,360
1/30/2020,1:00,0.017,11.5,15.1,4.2,6,354
1/30/2020,2:00,0.058,11.1,14.8,5.5,7.8,10
1/30/2020,3:00,0.093,11,14.6,4.9,6,6
1/30/2020,4:00,0.105,10.9,14.5,4.8,6.6,348
1/30/2020,5:00,0.135,11,14.4,3.6,5.3,358
1/30/2020,6:00,0.181,10.7,14.4,4.8,5.8,360
1/30/2020,7:00,0.214,10.7,14.3,4.2,5.6,17
1/30/2020,8:00,0.23,10.9,14.2,3.3,5.3,14
1/30/2020,9:00,0.226,10.6,14.2,6.4,8.4,24
1/30/2020,10:00,0.237,10.6,14.1,5.5,7.3,16
1/30/2020,11:00,0.276,10.7,14,4.1,5.5,29
1/30/2020,12:00,0.249,10.5,13.9,2.8,4,12
1/30/2020,13:00,0.275,10.4,13.9,2.5,3.3,6
1/30/2020,14:00,0.32,10.5,13.8,2.7,4.5,7
1/30/2020,15:00,0.38,10.7,13.8,3.7,5.2,14
1/30/2020,16:00,0.327,10.8,13.8,4.8,5.7,8
1/30/2020,17:00,0.328,10.9,13.8,4.5,5.9,11
1/30/2020,18:00,0.395,11.4,13.9,6.5,7.8,27
1/30/2020,19:00,0.348,11.9,14,4.2,5.8,1
1/30/2020,20:00,0.346,12.2,14.1,4.3,5.9,26
1/30/2020,21:00,0.298,12.4,14.1,4.6,5.5,28
1/30/2020,22:00,0.382,12.7,14.1,4,4.7,33
1/30/2020,23:00,0.382,13.2,14.2,3.5,4.2,69
1/31/2020,0:00,0.378,13.2,14.2,3.8,4.4,71
1/31/2020,1:00,0.425,13.2,14.1,2.9,3.8,43
1/31/2020,2:00,0.458,13.1,14.2,4.2,5.1,31
1/31/2020,3:00,0.513,13.1,14.2,3.1,4.5,13
1/31/2020,4:00,0.565,13,14.1,4.7,6.4,31
1/31/2020,5:00,0.552,12.7,14.1,6.3,7.1,33
1/31/2020,6:00,0.578,12.3,14,5.7,7.1,31
1/31/2020,7:00,0.544,12.1,13.9,4.4,5.4,44
1/31/2020,8:00,0.507,12.1,13.9,3.1,3.7,32
1/31/2020,9:00,0.499,11.7,13.8,3,4,14
1/31/2020,10:00,0.471,11.6,13.8,2.6,4.1,9
1/31/2020,11:00,0.444,11.2,13.8,2.6,3.7,9
1/31/2020,12:00,0.421,11.1,13.7,3.1,4.6,8
1/31/2020,13:00,0.373,10.7,13.7,3.4,4.9,17
1/31/2020,14:00,0.384,10.8,13.8,2.7,3.5,17
1/31/2020,15:00,0.373,11,13.8,3.7,4.3,35
1/31/2020,16:00,0.382,11.4,13.8,3.5,4.5,29
1/31/2020,17:00,0.339,11.8,13.9,3.7,5.1,358
1/31/2020,18:00,0.327,12.5,14.1,4.2,5.8,326
1/31/2020,19:00,0.369,12.8,14.3,4,5.7,359
1/31/2020,20:00,0.345,13.7,14.6,4,5.5,357
1/31/2020,21:00,0.327,14.4,14.9,3.3,4.8,347
1/31/2020,22:00,0.326,13.5,14.6,3.2,3.7,52
1/31/2020,23:00,0.302,13.4,14.5,1.8,2.4,66
2/1/2020,0:00,0.305,13.5,14.6,0.7,0.9,27
2/1/2020,1:00,0.339,13.4,14.6,4.5,6.3,346
2/1/2020,2:00,0.351,12.6,14.5,4.1,6.6,333
2/1/2020,3:00,0.343,12.2,14.3,2.7,3.8,345
2/1/2020,4:00,0.373,11.7,14.2,1.2,1.7,353
2/1/2020,5:00,0.368,10.7,14.1,1.4,1.7,298
2/1/2020,6:00,0.354,9.4,14.1,1.7,2.1,280
2/1/2020,7:00,0.327,9,14,1.6,2.1,304
2/1/2020,8:00,0.304,9.1,13.9,1.7,2.8,282
2/1/2020,9:00,0.269,8.4,13.9,1.7,2.8,286
2/1/2020,10:00,0.215,8.2,13.8,1.6,2.3,289
2/1/2020,11:00,0.179,8.4,13.7,1,1.6,289
2/1/2020,12:00,0.147,7.6,13.7,1.7,2.3,270
2/1/2020,13:00,0.125,6.9,13.6,1.5,2.3,265
2/1/2020,14:00,0.136,7.9,13.5,1.6,3,268
2/1/2020,15:00,0.122,11.1,13.4,2.8,4.2,276
2/1/2020,16:00,0.149,13.4,13.5,2.3,4.9,274
2/1/2020,17:00,0.143,15.1,13.7,2.5,4.5,303
2/1/2020,18:00,0.171,16.3,13.9,2.8,4.8,314
2/1/2020,19:00,0.203,17.3,14.3,3,5.1,301
2/1/2020,20:00,0.092,18.2,14.5,2.3,5.6,319
2/1/2020,21:00,0.2,19.1,14.5,2.4,4.9,305
2/1/2020,22:00,0.219,19.7,14.5,3.4,6.7,284
2/1/2020,23:00,0.231,19.5,14.3,2.8,3.9,276
2/2/2020,0:00,0.194,17.4,14.3,1.9,2.8,230
2/2/2020,1:00,0.204,15.9,14.3,1,1.2,237
2/2/2020,2:00,0.209,14.8,14.4,1.8,1.9,223
2/2/2020,3:00,0.17,14.2,14.5,2.3,2.8,228
2/2/2020,4:00,0.085,12.9,14.4,3.9,5.6,230
2/2/2020,5:00,0.104,12.5,14.4,2.6,4,232
2/2/2020,6:00,0.084,12.5,14.3,2.8,4.2,238
2/2/2020,7:00,0.088,12.3,14.3,2.8,4.1,226
2/2/2020,8:00,0.064,12.4,14.3,2.5,4.3,233
2/2/2020,9:00,0.022,12.2,14.3,3.2,4.7,236
2/2/2020,10:00,-0.013,11.8,14,3.2,4,231
2/2/2020,11:00,-0.054,11.6,14.1,2.9,4.4,235
2/2/2020,12:00,-0.065,11.5,13.8,2.9,4.7,237
2/2/2020,13:00,-0.078,11.6,14,2.9,4.8,235
2/2/2020,14:00,-0.096,12.5,13.8,3,3.8,241
2/2/2020,15:00,-0.058,14.5,13.9,4.3,5.8,240
2/2/2020,16:00,-0.035,16.4,14,3.9,6,241
2/2/2020,17:00,0.025,18.4,14.3,4,5.2,230
2/2/2020,18:00,0.019,20.1,14.6,4,6.4,233
2/2/2020,19:00,0.097,21.2,15.1,3.6,5,232
2/2/2020,20:00,0.132,22,15.5,3.8,4.9,220
2/2/2020,21:00,0.154,19.4,15.7,4.6,5.5,185
2/2/2020,22:00,0.195,19.8,15.8,6.6,7.2,190
2/2/2020,23:00,0.222,18.7,15.8,6.8,7.5,196
2/3/2020,0:00,0.235,17.1,16,6.2,6.9,199
2/3/2020,1:00,0.251,16,15.8,4.3,4.9,208
2/3/2020,2:00,0.296,15.4,15.7,3.3,4.3,212
2/3/2020,3:00,0.289,14.9,15.4,2.5,3,207
2/3/2020,4:00,0.322,15.3,15.1,4.2,5,200
2/3/2020,5:00,0.35,17.5,15.3,7.6,9.2,182
2/3/2020,6:00,0.334,17.3,15.5,7.5,8.8,190
2/3/2020,7:00,0.316,17.2,15.5,6.9,8.3,197
2/3/2020,8:00,0.292,17.5,15.4,8,9.4,181
2/3/2020,9:00,0.246,17.4,15.3,7.6,9.9,192
2/3/2020,10:00,0.187,17.2,15.3,8.1,9,199
2/3/2020,11:00,0.16,17.5,15.2,7,8.7,184
2/3/2020,12:00,0.121,17.6,15.2,7.9,9,196
2/3/2020,13:00,0.149,18.3,15.1,8.9,10.5,182
2/3/2020,14:00,0.131,18.6,15,9,10.5,183
2/3/2020,15:00,0.126,18.9,15.1,8.6,10,185
2/3/2020,16:00,0.127,19.9,15.2,10.2,13,182
2/3/2020,17:00,0.144,19.8,15.4,10.5,14,186
2/3/2020,18:00,0.196,20.5,15.7,11.4,15.4,193
2/3/2020,19:00,0.19,19.8,15.9,8.8,11,187
2/3/2020,20:00,0.325,20,16,11,12.4,181
2/3/2020,21:00,0.306,20,16.2,8.4,12.9,179
2/3/2020,22:00,0.407,19.6,16.3,8.3,9.5,162
2/3/2020,23:00,0.443,18.3,16.3,5.6,6,156
2/4/2020,0:00,0.473,18.4,16.3,5.5,6.7,157
2/4/2020,1:00,0.475,18.4,16.2,5.7,6.8,159
2/4/2020,2:00,0.492,18,16.2,9.3,11.4,141
2/4/2020,3:00,0.453,19.3,16.2,9.4,11.2,163
2/4/2020,4:00,0.473,18.4,16.2,7.5,9.8,154
2/4/2020,5:00,0.467,18.6,16.3,8.2,11.5,144
2/4/2020,6:00,0.544,19.7,16.3,6.2,9.3,188
2/4/2020,7:00,0.44,20.6,16.4,8.4,10.5,205
2/4/2020,8:00,0.486,20,16.5,8,10.4,199
2/4/2020,9:00,0.537,20,16.4,9,12.1,187
2/4/2020,10:00,0.342,20,16.5,8,10.3,194
2/4/2020,11:00,0.366,19.4,16.5,4.7,5.8,200
2/4/2020,12:00,0.361,19.8,16.6,6.4,8.7,193
2/4/2020,13:00,0.308,20.4,16.6,7.7,8.6,180
2/4/2020,14:00,0.262,19.8,16.7,3.9,4.6,192
2/4/2020,15:00,0.214,19.5,16.7,4.1,5.2,169
2/4/2020,16:00,0.186,18.9,16.7,4.2,4.9,153
2/4/2020,17:00,0.219,19,16.9,4.7,6.5,162
2/4/2020,18:00,0.227,21.3,17.1,7.8,9.1,192
2/4/2020,19:00,0.23,21.5,17.3,8.4,10,195
2/4/2020,20:00,0.297,20.8,17.5,5.8,7.1,197
2/4/2020,21:00,0.36,20.4,17.5,6.2,7.2,173
2/4/2020,22:00,0.416,19.3,17.3,5.1,5.8,142
2/4/2020,23:00,0.453,18.4,17.3,4.2,4.4,111
2/5/2020,0:00,0.5,17.9,17.3,3.6,3.9,135
2/5/2020,1:00,0.537,17.9,17.3,2.1,2.4,133
2/5/2020,2:00,0.546,18.1,17.3,4,4.8,144
2/5/2020,3:00,0.55,18.6,17.3,3,3.6,157
2/5/2020,4:00,0.532,18.9,17.3,5.4,6.1,154
2/5/2020,5:00,0.53,18.8,17.3,3.1,4.5,148
2/5/2020,6:00,0.45,19.2,17.5,3.7,3.9,157
2/5/2020,7:00,0.48,19.2,17.5,3.9,4.6,150
2/5/2020,8:00,0.43,18.7,17.5,4.2,5,145
2/5/2020,9:00,0.389,19.2,17.6,4.9,5.3,150
2/5/2020,10:00,0.335,18.6,17.5,3.4,4.2,148
2/5/2020,11:00,0.268,15.8,17.3,2.6,4.8,310
2/5/2020,12:00,0.219,14.7,17.4,6.1,7.2,339
2/5/2020,13:00,0.184,14,17.3,4.5,6,345
2/5/2020,14:00,0.123,13.2,17.2,4.7,6.8,344
2/5/2020,15:00,0.091,12.8,17.2,4,7,347
2/5/2020,16:00,0.062,11.3,17.1,4.4,7.9,327
2/5/2020,17:00,0.067,9.9,17,4.5,6.3,319
2/5/2020,18:00,0.107,8.9,16.8,4.9,7.1,332
2/5/2020,19:00,0.201,8.4,16.7,4.5,8.5,329
2/5/2020,20:00,0.129,8.4,16.6,5.7,8,340
2/5/2020,21:00,0.237,8.6,16.5,3.9,6.2,334
2/5/2020,22:00,0.269,8.4,16.4,4.2,7.3,332
2/5/2020,23:00,0.348,8.5,16.3,4.1,7.4,324
2/6/2020,0:00,0.384,8.5,16.2,5,8.2,332
2/6/2020,1:00,0.392,8.4,16.1,5,9.4,326
2/6/2020,2:00,0.385,8.4,16,5.1,10.3,347
2/6/2020,3:00,0.401,7.8,15.7,5.7,8.6,349
2/6/2020,4:00,0.369,7.9,15.7,6.6,11.4,330
2/6/2020,5:00,0.329,7.5,15.5,6.5,10.3,309
2/6/2020,6:00,0.282,6.5,15.4,6.9,10.5,311
2/6/2020,7:00,0.3,6,15,4.9,8,309
2/6/2020,8:00,0.256,5.9,15,6.4,9.9,351
2/6/2020,9:00,0.213,5.6,14.7,5.4,6.7,336
2/6/2020,10:00,0.08,5.1,14.6,4.8,8.2,286
2/6/2020,11:00,0.029,4.5,14.5,4.4,7.5,286
2/6/2020,12:00,-0.018,3.9,14.3,3.8,8.3,292
2/6/2020,13:00,-0.084,3.4,14,4.6,7.4,295
2/6/2020,14:00,-0.139,3.5,13.9,4.5,7.7,292
2/6/2020,15:00,-0.193,4.5,13.8,4.8,7.8,315
2/6/2020,16:00,-0.168,4.9,13.6,6.2,7.6,304
2/6/2020,17:00,-0.236,5.2,13.6,4.2,7.7,297
2/6/2020,18:00,-0.236,7.3,13.8,4.5,8.3,279
2/6/2020,19:00,-0.173,8.6,14.1,6.4,8.3,287
2/6/2020,20:00,-0.14,9.9,14.2,6.5,10.1,273
2/6/2020,21:00,-0.111,10.4,14.3,7.2,11.2,296
2/6/2020,22:00,-0.063,10.6,14.2,6,10.6,294
2/6/2020,23:00,-0.014,10.4,14.2,5.4,9.5,301
2/7/2020,0:00,0.033,9.4,13.8,3.8,5.4,295
2/7/2020,1:00,0.057,9,13.6,2.5,4.5,283
2/7/2020,2:00,0.051,8.1,13.9,1.3,2.1,260
2/7/2020,3:00,0.054,8.2,13,1.6,2.4,225
2/7/2020,4:00,-0.013,7.7,12.7,2.8,4.4,221
2/7/2020,5:00,-0.038,7.9,12.5,2.6,3.3,224
2/7/2020,6:00,-0.031,7.9,12.5,1.8,2.3,235
2/7/2020,7:00,-0.034,7.5,12.5,2.7,3.2,234
2/7/2020,8:00,-0.032,7.9,12.3,1.9,2.3,233
2/7/2020,9:00,-0.056,8.9,12.1,3.1,4.2,211
2/7/2020,10:00,-0.139,8.2,12.1,1.3,1.4,226
2/7/2020,11:00,-0.124,9.9,12.1,2.1,2.5,180
2/7/2020,12:00,-0.158,10.5,11.9,2.4,2.9,188
2/7/2020,13:00,-0.2,9,11.9,2.9,3.6,215
2/7/2020,14:00,-0.244,10.2,11.7,1.9,2.6,239
2/7/2020,15:00,-0.302,12,11.7,3,5.1,221
2/7/2020,16:00,-0.301,15.4,11.8,7.8,9,207
2/7/2020,17:00,-0.384,17.1,12.2,7.8,10.1,212
2/7/2020,18:00,-0.351,18.6,12.8,7.6,10.6,208
2/7/2020,19:00,-0.258,18.9,13.2,8.7,10,207
2/7/2020,20:00,-0.193,19.7,13.5,8.3,10.2,212
2/7/2020,21:00,-0.143,20.4,13.7,6.4,9.2,224
2/7/2020,22:00,-0.064,20.3,13.4,6.3,8.3,217
2/7/2020,23:00,0.002,20,13.6,6.4,8.5,222
2/8/2020,0:00,0.049,18.1,13.8,5.8,7,210
2/8/2020,1:00,0.116,16.3,13.9,3.3,3.7,210
2/8/2020,2:00,0.162,15.4,13.8,3.2,4,210
2/8/2020,3:00,0.205,14.7,13.8,1.5,1.7,188
2/8/2020,4:00,0.231,15.1,13.7,0.9,2.2,189
2/8/2020,5:00,0.244,14.7,13.7,0.5,0.9,20
2/8/2020,6:00,0.266,14.8,13.6,0.6,0.8,229
2/8/2020,7:00,0.305,14.2,13.7,1.6,1.9,328
2/8/2020,8:00,0.298,13.7,13.6,1.8,2.6,359
2/8/2020,9:00,0.325,14.1,13.6,2.4,2.8,30
2/8/2020,10:00,0.301,14,13.6,2.2,2.7,35
2/8/2020,11:00,0.273,14,13.6,1.5,1.8,57
2/8/2020,12:00,0.225,13.8,13.6,2.3,2.6,73
2/8/2020,13:00,0.167,13.5,13.6,4.3,5,36
2/8/2020,14:00,0.131,12.6,13.6,5.7,7.2,29
2/8/2020,15:00,0.109,12.5,13.6,6.6,8,37
2/8/2020,16:00,-0.026,13.3,13.7,4.8,5.8,52
2/8/2020,17:00,-0.094,14.1,14,3,3.9,47
2/8/2020,18:00,-0.14,14.6,14.5,2.5,2.8,27
2/8/2020,19:00,-0.093,15.2,15,2,2.3,71
2/8/2020,20:00,-0.054,15.9,15.7,2.7,3.2,90
2/8/2020,21:00,0.042,15.9,15.9,4.8,5.4,107
2/8/2020,22:00,0.063,15.8,15.9,5.6,6.5,111
2/8/2020,23:00,0.131,15.8,15.6,5.1,5.7,108
2/9/2020,0:00,0.166,15.6,15.6,3.5,4,127
2/9/2020,1:00,0.214,15.6,15.4,3.9,4.6,132
2/9/2020,2:00,0.255,15.9,15.4,4.9,5.4,128
2/9/2020,3:00,0.281,16.2,15.4,4.9,5.5,133
2/9/2020,4:00,0.327,16.3,15.3,5.4,6.1,137
2/9/2020,5:00,0.357,16.5,15.3,5.8,6.7,136
2/9/2020,6:00,0.386,16.4,15.1,5.4,5.9,134
2/9/2020,7:00,0.429,16.3,15.2,4.3,5,136
2/9/2020,8:00,0.445,16.2,15,4.4,5.1,128
2/9/2020,9:00,0.483,16.3,15,4.7,5.7,127
2/9/2020,10:00,0.537,16.2,14.9,3.3,3.6,129
2/9/2020,11:00,0.507,16.3,15,3.7,4,130
2/9/2020,12:00,0.453,16.3,15.1,3.5,4,122
2/9/2020,13:00,0.412,16.1,15.1,3.1,3.4,110
2/9/2020,14:00,0.366,15.9,15.2,2.9,3.5,83
2/9/2020,15:00,0.305,16.3,15.2,3.7,4.2,102
2/9/2020,16:00,0.247,17,15.2,0.7,1.4,68
2/9/2020,17:00,0.176,17.3,15.3,3.3,3.7,118
2/9/2020,18:00,0.126,17.6,15.2,4.5,5.2,127
2/9/2020,19:00,0.091,17.6,15.5,4.1,4.6,135
2/9/2020,20:00,0.144,17.7,15.6,4.6,5.2,127
2/9/2020,21:00,0.181,17.7,15.6,5.1,5.9,133
2/9/2020,22:00,0.215,17.6,15.8,4.3,4.7,129
2/9/2020,23:00,0.251,17.5,15.9,5.9,6.7,134
2/10/2020,0:00,0.327,17.5,16.1,5.9,7.1,135
2/10/2020,1:00,0.394,17.8,16,6.3,6.9,134
2/10/2020,2:00,0.434,17.7,16.1,6.5,7.8,151
2/10/2020,3:00,0.45,18.7,16.2,7.1,8,156
2/10/2020,4:00,0.491,19.1,16.2,7.1,8.5,165
2/10/2020,5:00,0.546,19.2,15.8,7.1,8.6,160
2/10/2020,6:00,0.57,19.8,15.6,7.4,8.5,166
2/10/2020,7:00,0.577,19.8,16,8.1,9.3,165
2/10/2020,8:00,0.601,20.3,16.1,8.4,9.9,175
2/10/2020,9:00,0.626,20,15.9,6.3,7.8,168
2/10/2020,10:00,0.644,19.5,15.9,5.3,6.2,159
2/10/2020,11:00,0.634,19.4,15.7,5.2,5.5,161
2/10/2020,12:00,0.611,19.7,15.7,6,6.3,162
2/10/2020,13:00,0.56,18.9,15.7,4.4,4.9,158
2/10/2020,14:00,0.519,19.2,16.2,3.6,4.1,153
2/10/2020,15:00,0.465,18.6,15.7,2.9,3.4,159
2/10/2020,16:00,0.395,17.9,15.5,3.1,4,127
2/10/2020,17:00,0.325,18.3,15.5,2,2.8,108
2/10/2020,18:00,0.26,17.8,15.6,1,1.9,73
2/10/2020,19:00,0.22,18.6,15.6,0.2,0.8,58
2/10/2020,20:00,0.197,18.4,15.6,4.2,5.1,124
2/10/2020,21:00,0.202,18.2,16.9,4.8,5.3,138
2/10/2020,22:00,0.236,18.2,17.5,5.9,6.4,144
2/10/2020,23:00,0.269,20.3,17.6,6.3,7.1,173
2/11/2020,0:00,0.314,20.8,17.5,7,7.7,183
2/11/2020,1:00,0.366,20.8,16.9,6.4,7.5,191
2/11/2020,2:00,0.415,20.8,16.7,8.9,10.8,197
2/11/2020,3:00,0.454,21.2,17,9.4,12.1,178
2/11/2020,4:00,0.47,21.1,17.1,8.1,9,200
2/11/2020,5:00,0.509,21.3,16.9,9.4,10.4,190
2/11/2020,6:00,0.526,16.4,17.1,4,7.2,343
2/11/2020,7:00,0.569,15,17,5.1,6.3,346
2/11/2020,8:00,0.527,14.4,17,3.7,6.1,352
2/11/2020,9:00,0.526,14.2,16.8,3,4.2,3
2/11/2020,10:00,0.507,14.2,16.8,2.4,5.1,4
2/11/2020,11:00,0.52,13.4,16.7,3.7,5.5,342
2/11/2020,12:00,0.513,12.9,16.7,3.4,4.9,349
2/11/2020,13:00,0.499,12.4,16.6,4.4,6.6,349
2/11/2020,14:00,0.471,12,16.6,6.4,8.1,8
2/11/2020,15:00,0.489,12.7,16.5,7.1,8.2,15
2/11/2020,16:00,0.373,13.3,16.5,6.6,8.5,29
2/11/2020,17:00,0.344,13.8,16.5,5.2,6.4,30
2/11/2020,18:00,0.262,14.2,16.5,5.8,6.2,38
2/11/2020,19:00,0.215,14.6,16.4,4.3,5.6,19
2/11/2020,20:00,0.229,14.8,16.2,3.2,6,353
2/11/2020,21:00,0.181,14.5,16.3,4.3,6,12
2/11/2020,22:00,0.225,14.6,16,5,6.1,21
2/11/2020,23:00,0.27,15,16.5,5.3,6.2,22
2/12/2020,0:00,0.296,15.4,16.4,5.6,6.9,37
2/12/2020,1:00,0.331,15.5,16.3,5.6,6.6,36
2/12/2020,2:00,0.38,15.1,16.3,6.2,7.8,25
2/12/2020,3:00,0.427,14.7,16.2,5.5,7.2,24
2/12/2020,4:00,0.459,14.3,16.2,6.6,8.4,29
2/12/2020,5:00,0.472,14.1,16.1,7.2,8.7,40
2/12/2020,6:00,0.467,14.4,16.2,6.2,7.5,43
2/12/2020,7:00,0.461,14.6,16.2,5.5,6.2,50
2/12/2020,8:00,0.45,14.8,16,6.7,7.7,69
2/12/2020,9:00,0.45,15.5,15.9,7.3,8.5,91
2/12/2020,10:00,0.441,15.8,15.8,4.3,5.6,77
2/12/2020,11:00,0.441,16.5,15.8,2.3,2.8,65
2/12/2020,12:00,0.462,16,15.8,3,3.4,27
2/12/2020,13:00,0.487,19.6,15.9,6.4,7.6,180
2/12/2020,14:00,0.486,19.8,16,5.3,6.9,167
2/12/2020,15:00,0.474,17.7,16.2,5.6,7.9,272
2/12/2020,16:00,0.438,-,-,-,-,-
2/12/2020,17:00,0.46,12.7,16.1,3.6,6.6,335
2/12/2020,18:00,0.399,13.6,16.1,3,4,25
2/12/2020,19:00,0.387,14.3,16.1,1.3,2,19
2/12/2020,20:00,0.309,14.7,16.3,3.1,4.2,300
2/12/2020,21:00,0.256,14.7,16.3,3.4,5.4,304
2/12/2020,22:00,0.295,15.2,16.3,3,4.5,314
2/12/2020,23:00,0.224,13.9,16.3,3,5.2,313
2/13/2020,0:00,0.339,13.2,16.4,3,4.7,299
2/13/2020,1:00,0.332,13.1,16.4,2.2,4.9,295
2/13/2020,2:00,0.393,12.9,16.4,2.3,3.8,298
2/13/2020,3:00,0.396,12.6,16.3,4.4,7,308
2/13/2020,4:00,0.414,12.1,16.2,2.5,4.3,320
2/13/2020,5:00,0.423,12.3,16.2,3.1,6.5,328
2/13/2020,6:00,0.401,12.4,16.1,4.1,6.3,334
2/13/2020,7:00,0.378,12.2,16,3.3,4.2,1
2/13/2020,8:00,0.275,11.7,15.9,3.9,5.2,354
2/13/2020,9:00,0.29,11.5,15.8,5.3,7.8,11
2/13/2020,10:00,0.298,11.1,15.7,5.6,9.7,10
2/13/2020,11:00,0.292,10.7,15.5,7.2,10.2,12
2/13/2020,12:00,0.263,10.2,15.4,4.2,6.8,359
2/13/2020,13:00,0.206,9.3,15.3,5.4,7.3,352
2/13/2020,14:00,0.22,8.8,15.2,6.6,8.9,346
