STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1972-04,1.9,",E,10,",17.4,",E,20,",2588.9,122.1,",,,E",9.1,",E",13,",,,E",5.2,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1972-05,4.1,",E,16,",18.2,",E,14,",2815.7,122.2,",,,E",11,",E",14.7,",,,E",7.4,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1972-06,5.2,",E,09,",20.8,",E,14,",3012.3,103.1,",,,E",11.8,",E",15.5,",,,E",8.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1972-07,8.5,",E,11,",28,",E,19,+",95.2,45.9,",,,E",15.6,",E",19.8,",,,E",11.5,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1972-08,7.2,",E,15,",22.8,",E,31,",214.8,48.6,",,,E",14.5,",E",18.4,",,,E",10.6,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1972-09,1.4,",E,26,",23.9,",E,01,",403.1,11.4,",,,E",12.1,",E",16.3,",,,E",7.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1972-10,1.4,"1,E,21,",19,"1,E,04,",640.6,32.9,",,,E",10.3,"2,E",13.9,"1,,,E",6.6,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1972-11,-3.6,"2,E,18,",14.1,"2,E,05,",1008.5,134.3,",,,E",5.2,"2,E",8.3,"2,,,E",2.1,"2,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1972-12,-2,"1,E,03,",12.4,"1,E,13,",1377.4,128.1,",,,E",5.6,"2,E",8.3,"1,,,E",2.9,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-01,-3.8,"3,E,18,",10.5,"3,E,27,",1730.4,111.3,",,,E",4.7,"5,E",6.9,"3,,,E",2.5,"3,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-02,-7.4,"1,E,15,",11,"1,E,01,",2116.5,80.2,",,,E",4,"1,E",7,"1,,,E",1.1,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-03,-2.9,",E,15,",15,",E,22,",2472,53.2,",,,E",6.9,",E",10.3,",,,E",3.4,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-04,-1.4,",E,09,",17,",E,14,",2798,65.5,",,,E",7.5,",E",11.8,",,,E",3.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-05,0,",E,01,",20.8,",E,26,",3041.4,77.4,",,,E",10.5,",E",14.3,",,,E",6.6,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-06,5.6,",E,05,",24,",E,06,",3163.1,63.6,",,,E",14.3,",E",18.5,",,,E",10,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-07,7.4,",E,08,",25,",E,28,",75.5,66.7,",,,E",15.9,",E",20.1,",,,E",11.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-08,8,",E,21,",26.5,",E,13,",175,65.6,",,,E",15.2,",E",18.6,",,,E",11.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-09,3.5,",E,24,",22.5,",E,03,",332.4,68.5,",,,E",13.1,",E",16.4,",,,E",9.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-10,-1,",E,12,",21,",E,02,",621.9,46,",,,E",9,",E",12.1,",,,E",5.9,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-11,-6.5,"3,E,30,",14,"1,E,07,",981.1,119.1,",,,E",4.9,"3,E",7.7,"1,,,E",2.2,"3,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1973-12,-9.6,"2,E,02,",11.5,"3,E,03,+",1373,143.5,",,,E",4.4,"3,E",7.5,"3,,,E",1.3,"2,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-01,-0.8,"1,E,03,",11,"1,E,10,+",1744.1,218.8,",,,E",6,"1,E",8.4,"1,,,E",3.5,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-02,-1,"2,E,14,",11.2,"3,E,25,+",2059.8,65,",,,E",5.7,"3,E",8.3,"3,,,E",3.1,"2,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-03,-1.1,"1,E,06,",15.7,"1,E,29,",2440.4,50.5,",,,E",5.6,"1,E",8.7,"1,,,E",2.6,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-04,0.5,",E,14,",20,",E,08,",2715.8,4.8,",,,E",9.1,",E",14.1,",,,E",4.2,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-05,1.4,",E,05,",21,",E,15,",2929.7,51,",,,E",11.4,",E",15.4,",,,E",7.5,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-06,4.7,",E,10,",26,",E,20,",3061.1,36.8,",,,E",14,",E",18.3,",,,E",9.7,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-07,8.1,",E,24,",19.6,",E,12,",130.2,68.9,",,,E",14.1,",E",17.2,",,,E",11.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-08,7.2,",E,19,",22.2,",E,04,",239.3,73.5,",,,E",14.8,",E",18.4,",,,E",11.3,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-09,-0.2,",E,28,",16.7,",E,01,",451.3,120,",,,E",11.3,",E",14.1,",,,E",8.4,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-10,2,",E,01,",14.5,",E,03,",769,35,",,,E",8.1,",E",11.2,",,,E",5,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-11,-2.3,"1,E,20,",12.7,"1,E,30,",1127.8,148.4,",,,E",6,"1,E",8.7,"1,,,E",3.3,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1974-12,-0.2,"3,E,11,",12,"4,E,21,",1430.2,181.1,",,,E",6.9,"5,E",9.5,"4,,,E",4.3,"3,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-01,-3,",E,19,",12,"1,E,12,",1809.3,232.8,",,,E",5.7,"1,E",8.5,"1,,,E",2.9,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-02,-0.9,",E,27,",10.3,",E,25,",2195.4,58.9,",,,E",4.5,",E",6.9,",,,E",2.2,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-03,-1.8,",E,14,",11.3,",E,22,+",2604.5,37.1,",,,E",5.1,",E",8.6,",,,E",1.7,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-04,-0.9,",E,09,",21,",E,23,",2897.1,64.2,",,,E",8.6,",E",12,",,,E",5.2,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-05,0.8,",E,15,",19.3,",E,18,",3146.7,18.4,",,,E",10.3,",E",15.1,",,,E",5.5,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-06,2,"1,E,02,",26.4,"1,E,07,",3256,53.3,",,,E",14.7,"1,E",19.7,"1,,,E",9.7,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-07,8.5,",E,31,",25.5,",E,05,",67,52.7,",,,E",16.2,",E",19.8,",,,E",12.6,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-08,9,",E,23,",31,"1,E,03,",112.3,44,",,,E",17.9,"1,E",22,"1,,,E",13.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-09,1.7,"1,E,28,",20.8,"1,E,01,",289.9,190.7,",,,E",11.9,"2,E",15.3,"1,,,E",8.4,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-10,1.9,",E,19,",16.5,",E,27,",544.1,107.6,",,,E",10.1,",E",12.7,",,,E",7.5,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-11,-1.4,",E,21,",12.2,",E,18,",918.9,121.4,",,,E",5.8,",E",8.6,",,,E",3.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1975-12,-3,"2,E,13,",11.3,"2,E,04,",1259.3,43.7,",,,E",6.1,"3,E",8.9,"2,,,E",3.4,"2,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-01,-3,"2,E,25,",11.4,"2,E,18,",1638,131.7,",,,E",5.3,"2,E",7.9,"2,,,E",2.7,"2,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-02,-1.5,",E,02,",11.9,",E,24,",2018.3,74.6,",,,E",5.2,",E",7.6,",,,E",2.9,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-03,-3.8,",E,18,",12,",E,04,",2437.4,118,",,,E",4.8,",E",7.8,",,,E",1.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-04,0.5,",E,23,",18.5,",E,19,",2728.2,63.2,",,,E",8.6,",E",12.2,",,,E",5.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-05,3.4,",E,13,",20,",E,23,",2951.4,126.9,",,,E",11.1,",E",14.6,",,,E",7.7,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-06,7.4,",E,21,",29,",E,30,",3045.6,38.2,",,,E",15.4,",E",19.4,",,,E",11.5,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-07,6.6,",E,31,",29.3,",E,02,",56.1,42.3,",,,E",17.3,",E",21.3,",,,E",13.4,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-08,8.9,",E,13,",28.2,",E,24,",108.7,9,",,,E",16.8,",E",22.1,",,,E",11.4,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-09,4.6,",E,16,",20,"1,E,25,",262.3,74.8,",,,E",13.1,"1,E",16.1,"1,,,E",10.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-10,1.5,",E,31,",16.5,",E,09,",528,123.2,",,,E",9.8,",E",12.3,",,,E",7.2,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-11,-3.7,"1,E,13,",11,"1,E,27,+",893.3,123.6,",,,E",5.7,"1,E",8.5,"1,,,E",3,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1976-12,-7.7,"1,E,04,",7,"1,E,22,",1376.7,81.3,",,,E",1.6,"2,E",3.9,"1,,,E",-0.7,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-01,-6.6,"1,E,12,",10.2,"1,E,04,",1858.9,81.4,",,,E",2.3,"1,E",4.9,"1,,,E",-0.4,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-02,-2.9,"1,E,28,",8.4,"1,E,02,+",2258.4,128.8,",,,E",3.5,"1,E",6.1,"1,,,E",0.9,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-03,-1.6,",E,29,",12.4,",E,30,+",2622.8,122.9,",,,E",6.6,",E",9.6,",,,E",3.6,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-04,-0.8,",E,08,",13.7,",E,30,+",2955,84.5,",,,E",7.3,",E",10.6,",,,E",3.9,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-05,1,",E,14,",24.1,",E,27,",3184.3,50,",,,E",10.9,",E",15.7,",,,E",6.2,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-06,4.7,",E,07,",25,",E,22,+",3327.3,38.7,",,,E",13.6,",E",18.1,",,,E",9.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-07,7.7,",E,27,",30,",E,06,",74,48.3,",,,E",16.6,",E",21.1,",,,E",12.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-08,5.7,",E,06,",24.4,",E,10,",174.2,85.9,",,,E",15.1,",E",18.8,",,,E",11.4,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-09,3.9,"1,E,17,",19.1,"1,E,14,",353.1,160.2,",,,E",12.2,"1,E",15.2,"1,,,E",9.1,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-10,4.4,",E,11,",17.1,",E,13,",567.4,178.7,",,,E",11.4,",E",13.9,",,,E",8.9,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-11,-4.6,"1,E,28,",14.2,"1,E,09,",961.5,156.1,",,,E",4.7,"1,E",7.2,"1,,,E",2.3,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1977-12,-3.3,"1,E,01,",12,"2,E,22,",1326,64.7,",,,E",5.8,"2,E",8,"2,,,E",3.6,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-01,-4.8,"2,E,18,",10,"3,E,12,",1740.6,121.4,",,,E",2.6,"5,E",5.3,"3,,,E",-0.1,"2,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-02,-7.5,",E,17,",11.5,",E,27,",2197.6,77.5,",,,E",2,",E",5,",,,E",-0.9,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-03,-1.3,",E,05,",12,",E,09,",2571.6,149.2,",,,E",6.3,",E",9.1,",,,E",3.4,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-04,-3.5,"1,E,10,",15,"1,E,22,",2904.8,31.1,",,,E",6.8,"1,E",10.1,"1,,,E",3.6,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-05,3.1,",E,09,",27.8,",E,31,",3079.8,7,",,,E",12.8,",E",17.8,",,,E",7.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-06,6,",E,13,",26.3,",E,03,",3217,84.7,",,,E",13.8,",E",17.8,",,,E",9.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-07,7.4,",E,06,",22.1,",E,12,",119.1,72.2,",,,E",14.5,",E",18.3,",,,E",10.6,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-08,8,",E,11,",20.8,",E,25,",234.3,106.4,",,,E",14.6,",E",17.5,",,,E",11.7,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-09,7.5,",E,01,",18.4,",E,05,",387.7,165.8,",,,E",13.2,",E",15.7,",,,E",10.7,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-10,5.4,"1,E,01,",19,"1,E,10,",585.8,47,",,,E",11.6,"2,E",14.1,"1,,,E",9.1,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-11,-3.3,"2,E,28,",15,"2,E,03,",876.1,200,",,,E",8,"2,E",10.4,"2,,,E",5.5,"2,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1978-12,-5.5,"3,E,31,",13,"2,E,09,",1273.3,99.6,",,,E",3.5,"4,E",5.9,"2,,,E",1.1,"3,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-01,-13.9,"1,E,13,",9.5,"1,E,05,",1797.6,96.7,",,,E",0.3,"2,E",3.3,"1,,,E",-2.7,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-02,-5,"2,E,05,",9.9,"2,E,22,",2232.8,14.9,",,,E",1.6,"2,E",4.8,"2,,,E",-1.6,"2,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-03,-5.5,",E,19,",11.5,",E,30,+",2681.7,157.3,",,,E",3.9,",E",6.8,",,,E",0.9,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-04,-1.7,",E,03,",15.9,",E,15,",3013.9,64.8,",,,E",7.3,",E",10.7,",,,E",3.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-05,0,",E,04,",18.7,",E,31,",3287.7,43,",,,E",9.5,",E",13.7,",,,E",5.3,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-06,7,",E,27,",25,",E,18,",3415.2,77.1,",,,E",14.1,",E",17.8,",,,E",10.4,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-07,7.7,",E,11,",23.3,",E,11,",111.3,39.7,",,,E",14.8,",E",17.9,",,,E",11.5,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-08,6,",E,27,",22.1,",E,11,",243.8,134.2,",,,E",14.1,",E",17.7,",,,E",10.4,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-09,2.5,",E,22,",19.8,",E,05,",425,77.6,",,,E",12.3,",E",15.5,",,,E",9.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-10,2.5,",E,27,",19,",E,07,",672.5,150,",,,E",10.4,",E",13,",,,E",7.7,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-11,-4,"2,E,13,",15.3,"1,E,02,",1028.4,205.4,",,,E",5.7,"2,E",8.9,"1,,,E",2.5,"2,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1979-12,-3.5,",E,23,",12.2,"1,E,03,",1457.5,177.4,",,,E",4.1,"1,E",6.2,"1,,,E",2.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-01,-6.3,",E,02,",9.7,"1,E,02,",1940.4,69.8,",,,E",2.3,"1,E",4.7,"1,,,E",-0.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-02,-2.6,",E,01,",11.4,",E,16,",2325.9,73.3,",,,E",5,",E",7.3,",,,E",2.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-03,-4,",E,23,",11.4,",E,29,",2755.5,74.4,",,,E",4.5,",E",7.3,",,,E",1.7,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-04,1.2,",E,21,",17,",E,12,",3017.5,7.9,",,,E",9.6,",E",13.9,",,,E",5.3,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-05,3.1,",E,08,",26.5,",E,12,",3205.5,22,",,,E",12.3,",E",17.8,",,,E",6.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-06,5.5,",E,09,",24.5,",E,03,",3353.9,74.6,",,,E",13.4,",E",16.9,",,,E",9.9,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-07,6.6,",E,01,",23.5,",E,27,",128.6,112.3,",,,E",14.2,",E",17.9,",,,E",10.6,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-08,4.9,",E,23,",21.6,",E,13,",242.6,129.6,",,,E",14.7,",E",18,",,,E",11.3,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-09,6.1,",E,25,",18.7,",E,21,",388.8,129,",,,E",13.5,",E",16.2,",,,E",10.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-10,-1,"1,E,20,",14.1,",E,02,",699.1,137.3,",,,E",8,"1,E",10.8,",,,E",5.1,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-11,-4,"3,E,30,",13.1,"3,E,19,",1015.1,142.9,",,,E",6.2,"4,E",9.1,"3,,,E",3.3,"3,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1980-12,-3.4,"3,E,01,",12,"3,E,21,",1366.8,185.3,",,,E",5.4,"4,E",8.4,"3,,,E",2.4,"3,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-01,-3,",E,16,",11,",E,20,",1793.5,89.2,",,,E",4.6,",E",7.4,",,,E",1.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-02,-4.1,"1,E,24,",11.2,"1,E,06,",2197.1,90.4,",,,E",3.4,"1,E",6.3,"1,,,E",0.4,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-03,-3,",E,05,",15.3,",E,29,",2563.9,150.2,",,,E",6.5,",E",9.8,",,,E",3.2,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-04,-1.1,",E,23,",18.2,",E,09,",2856.7,13.8,",,,E",8.6,",E",12.9,",,,E",4.2,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-05,0.6,",E,02,",20.8,",E,11,",3065.3,125.9,",,,E",11.6,",E",15.7,",,,E",7.5,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-06,5.9,",E,27,",20.9,",E,18,",3216.5,78.1,",,,E",13.3,",E",16.8,",,,E",9.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-07,7.4,",E,24,",21,",E,10,",107.9,82.6,",,,E",14.9,",E",18.2,",,,E",11.5,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-08,7,",E,23,",24,",E,26,",195.2,16.4,",,,E",15.6,",E",19.2,",,,E",11.9,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-09,6,",E,13,+",20.8,",E,03,",343.1,246.8,",,,E",13.4,",E",16.7,",,,E",10.1,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-10,-1.3,"1,E,14,",14.6,"1,E,08,",686.3,164.9,",,,E",6.9,"1,E",10.5,"1,,,E",3.3,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-11,0.4,"1,E,25,",13.5,"1,E,20,+",1006.1,148,",,,E",7.3,"1,E",10,"1,,,E",4.6,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1981-12,-12.7,"5,E,18,",11,"4,E,01,",,30.2,",,,E",-1,"7,E",2.4,"4,,,E",-4.5,"5,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-01,-14.8,"3,E,11,",11,"2,E,28,",,118,",,,E",2.9,"3,E",5.9,"2,,,E",-0.2,"3,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-02,-3,",E,16,",12.4,"1,E,27,",,96.4,",,,E",5.4,"1,E",8,"1,,,E",2.8,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-03,-1.3,",E,19,",14.2,",E,24,",,153.2,",,,E",6,",E",9.7,",,,E",2.3,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-04,0.8,",E,11,",18.5,",E,25,",,32.6,",,,E",9.3,",E",13.4,",,,E",5.3,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-05,-0.4,",E,07,",25.9,",E,31,",,81.9,",,,E",11.5,",E",16.4,",,,E",6.5,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-06,5.5,",E,13,",29.4,",E,04,",,68.5,",,,E",14.2,",E",17.6,",,,E",10.7,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-07,9.4,",E,18,",27.5,",E,21,+",51.5,15.7,",,,E",16.8,",E",21.3,",,,E",12.4,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-08,5.9,",E,28,",27.1,",E,02,",166.1,125.8,",,,E",15,",E",18.1,",,,E",11.9,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-09,3.4,",E,30,",22.5,",E,16,",337.4,160.9,",,,E",12.6,",E",15.7,",,,E",9.6,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-10,2.3,",E,23,",16.5,",E,02,",594.6,152.6,",,,E",10,",E",12.8,",,,E",7.3,",,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-11,-1.4,"1,E,26,",13,",E,04,",939.9,183.5,",,,E",6.4,"1,E",9.1,",,,E",3.8,"1,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1982-12,-3.1,"2,E,13,",11,"4,E,14,",1306.5,153.6,",,,E",4.3,"5,E",7.3,"4,,,E",1.2,"2,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1983-01,-0.2,"3,E,19,",12.3,"3,E,04,",1645.5,205.4,",,,E",5.8,"4,E",8.6,"3,,,E",2.9,"3,,,E"
UKE00105660,"PAISLEY, UK",55.85,-4.4297,32,1983-02,-4.5,",E,04,",8.4,",E,28,",2090.4,47.5,",,,E",2.4,",E",5.3,",,,E",-0.4,",,,E"
